Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,1,1919.800000011921,968,365,572.3704798532389,323.4176618364481,596,326,397.80875814730933,-23.77000300287318,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,2,1364.300000011921,572.3704798532389,323.4176618364481,950.7090915285202,446.34732861516005,908,437,397.80875814730933,-43.507243197336905,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,3,1804.0999999642372,950.7090915285202,446.34732861516005,606.1966011250105,247.4429495415054,641,275,397.80875814730933,-43.91915279303096,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,4,1442.6000000238419,606.1966011250105,247.4429495415054,901.8261212717716,513.6289650954789,864,482,397.8087581473093,-49.27419488383833,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,5,1571.5999999642372,901.8261212717716,513.6289650954789,667.9999999999999,191.79491924311233,685,223,397.8087581473094,-35.2377899321369,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,6,1343.7000000476837,667.9999999999999,191.79491924311233,829.8033988749895,555.2113032590307,828,525,397.8087581473094,-28.33290726629055,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,7,1484.199999988079,829.8033988749895,555.2113032590307,747.0943073464693,166.09562092634533,753,203,397.8087581473094,-37.325792392511794,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,8,1415.800000011921,747.0943073464693,166.09562092634533,747.0943073464692,563.9043790736547,750,526,397.8087581473094,-37.90437907365468,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,9,984.0999999642372,747.0943073464692,563.9043790736547,829.8033988749894,174.78869674096927,813,221,397.8087581473094,-48.695098481187486,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,10,1311,829.8033988749894,174.78869674096927,668,538.2050807568878,688,503,397.8087581473094,-40.296174472911765,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,11,1734.699999988079,668,538.2050807568878,901.8261212717716,216.37103490452108,868,244,397.80875814730945,-42.234797525038765,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,12,1580.5,901.8261212717716,216.37103490452108,606.1966011250106,482.55705045849464,650,448,397.8087581473093,-55.6754493395368,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,13,1516.5,606.1966011250106,482.55705045849464,950.7090915285202,283.65267138484,910,296,397.8087581473092,-41.42877173626432,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,14,2081.100000023842,950.7090915285202,283.65267138484,572.3704798532389,406.58233816355187,620,401,397.8087581473093,-47.0234028644738,0
Kishore,S1,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,15,1612.300000011921,572.3704798532389,406.58233816355187,968,365,926,366,397.80875814730933,-41.87444806873512,0
