Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,1,816.5,968,347.5,572.3704798532389,305.9176618364481,636,337,397.80875814730933,-66.52994002073223,1
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,2,667.6000001430511,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,913,403,397.80875814730933,-43.85074102304778,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,3,442,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,636,263,397.80875814730933,-42.33902577410877,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,4,625.5999999046326,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,873,477,397.8087581473093,-34.22175887505606,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,5,674.9000000953674,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,706,236,397.8087581473094,-72.25629855871476,1
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,6,634.3999998569489,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,812,459,397.8087581473094,-79.14764825116946,1
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,7,416.7000000476837,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,747,211,397.8087581473094,-61.02108606631727,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,8,613.9000000953674,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,750,465,397.8087581473094,-81.40437907365467,1
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,9,336.89999985694885,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,783,239,397.8087581473094,-89.65668903177038,1
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,10,539.5,829.8033988749894,157.28869674096927,668,520.7050807568878,676,475,397.8087581473094,-45.0075620612495,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,11,667.2999999523163,668,520.7050807568878,901.8261212717716,198.87103490452108,871,222,397.80875814730945,-36.83086529347408,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,12,625.9000000953674,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,648,422,397.8087581473093,-59.87676984263234,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,13,712.4000000953674,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,917,283,397.8087581473092,-37.616593909773286,0
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,14,671,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,637,391,397.8087581473093,-60.87373618367933,1
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,15,605.7999999523163,572.3704798532389,389.08233816355187,968,347.5,916,347,397.80875814730933,-51.66287432751638,0
