Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,1,903.7000000476837,968,347.5,572.3704798532389,305.9176618364481,630,313,397.80875814730933,-58.05412553009893,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,2,927,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,902,409,397.80875814730933,-52.45826073604478,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,3,876.7999999523163,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,656,250,397.80875814730933,-53.159533849797555,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,4,900.4000000953674,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,851,466,397.8087581473093,-57.93138170550619,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,5,910.3999998569489,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,684,220,397.8087581473094,-46.380751098281124,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,6,966.1000001430511,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,812,485,397.8087581473094,-55.395466352461874,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,7,894.5999999046326,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,761,191,397.8087581473094,-44.3688977230898,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,8,1061.7999999523163,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,744,501,397.8087581473094,-45.40437907365466,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,9,770.6000001430511,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,809,208,397.8087581473094,-53.92840944776066,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,10,870.7999999523163,829.8033988749894,157.28869674096927,668,520.7050807568878,682,492,397.8087581473094,-31.91770913978013,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,11,955.2000000476837,668,520.7050807568878,901.8261212717716,198.87103490452108,868,234,397.80875814730945,-48.302424982850866,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,12,740.2999999523163,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,645,420,397.8087581473093,-58.98559657891786,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,13,858.3999998569489,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,908,295,397.8087581473092,-51.41082254383322,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,14,827.2000000476837,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,627,375,397.8087581473093,-56.307442930726914,0
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,15,1024.5,572.3704798532389,389.08233816355187,968,347.5,918,354,397.80875814730933,-50.40552977965339,0
