Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,1,1259.3999998569489,968,347.5,572.3704798532389,305.9176618364481,624,312,397.80875814730933,-51.98246569462161,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,2,1546,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,894,407,397.80875814730933,-60.68474685515595,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,3,1348.5,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,633,245,397.80875814730933,-30.740949562755482,1
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,4,1258.2000000476837,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,852,459,397.8087581473093,-61.87215112454081,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,5,1367.1000001430511,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,687,221,397.8087581473094,-48.95312384953352,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,6,1311,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,816,485,397.8087581473094,-53.76851978015864,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,7,1418.0999999046326,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,753,195,397.8087581473094,-46.618194599482926,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,8,1573.5999999046326,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,757,480,397.8087581473094,-66.40437907365465,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,9,1382.3000001907349,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,824,196,397.8087581473094,-39.071962876688566,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,10,1347.3999998569489,829.8033988749894,157.28869674096927,668,520.7050807568878,684,463,397.8087581473094,-59.224000697567114,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,11,1332,668,520.7050807568878,901.8261212717716,198.87103490452108,865,237,397.80875814730945,-52.492831722853104,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,12,1376.4000000953674,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,648,427,397.8087581473093,-56.53111681083806,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,13,1372.7999999523163,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,917,299,397.8087581473092,-45.61659390977325,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,14,1636.7999999523163,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,610,370,397.8087581473093,-41.68456712558407,0
shama,S1,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,15,1584,572.3704798532389,389.08233816355187,968,347.5,923,344,397.80875814730933,-44.387635670135516,0
