Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,1,984,1053,454,657.3704798532389,412.4176618364481,672,429,397.80875814730933,-16.282704430305873,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,2,1533,657.3704798532389,412.4176618364481,1035.7090915285203,535.34732861516,1020,516,397.80875814730945,-20.91888720111741,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,3,1182,1035.7090915285203,535.34732861516,691.1966011250105,336.4429495415054,696,335,397.8087581473094,-3.4383906794977874,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,4,1402.0000000000036,691.1966011250105,336.4429495415054,986.8261212717716,602.6289650954789,984,599,397.8087581473093,-4.528469014081495,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,5,2181.9999999999964,986.8261212717716,602.6289650954789,752.9999999999999,280.7949192431123,764,300,397.8087581473094,-22.00287448588269,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,6,1084.9999999999964,752.9999999999999,280.7949192431123,914.8033988749895,644.2113032590307,910,620,397.8087581473094,-24.071844449662354,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,7,1282.0000000000036,914.8033988749895,644.2113032590307,832.0943073464693,255.09562092634533,846,296,397.8087581473094,-42.90167632198908,1
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,8,1016,832.0943073464693,255.09562092634533,832.0943073464692,652.9043790736547,842,640,397.8087581473094,-12.904379073654662,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,9,1267,832.0943073464692,652.9043790736547,914.8033988749894,263.78869674096927,915,277,397.8087581473094,-12.881728913069983,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,10,1616,914.8033988749894,263.78869674096927,753,627.2050807568878,756,607,397.8087581473094,-19.67846967598415,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,11,1236,753,627.2050807568878,986.8261212717716,305.3710349045211,966,329,397.80875814730945,-31.35752126773679,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,12,1016,986.8261212717716,305.3710349045211,691.1966011250106,571.5570504584946,900,564,397.8087581473093,-160.22781917161768,1
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,13,1850,691.1966011250106,571.5570504584946,1035.7090915285203,372.65267138484,1024,388,397.8087581473093,-17.814035026515693,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,14,1948,1035.7090915285203,372.65267138484,657.3704798532389,495.58233816355187,696,494,397.8087581473094,-37.227826240317604,0
P4,S1,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,15,1051,657.3704798532389,495.58233816355187,1053,454,1014,449,397.80875814730933,-38.26371160302439,0
