Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,1,2285.2000000476837,968,347.5,572.3704798532389,305.9176618364481,616,315,397.80875814730933,-44.33987592147838,0
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,2,367.69999980926514,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,616,315,397.80875814730933,-353.5080218677038,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,3,1284.1000001430511,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,632,279,397.80875814730933,-46.87492415897099,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,4,1426.2000000476837,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,705,224,397.8087581473093,-328.3601329640494,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,5,393.09999990463257,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,705,224,397.8087581473094,-61.960309373922904,0
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,6,1238.7999999523163,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,736,175,397.8087581473094,-369.50654309542887,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,7,917.4000000953674,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,748,475,397.8087581473094,-319.4599643508597,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,8,872.5,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,809,235,397.8087581473094,-311.4043790736547,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,9,801,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,690,463,397.8087581473094,-328.0975388421944,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,10,916.3999998569489,829.8033988749894,157.28869674096927,668,520.7050807568878,857,261,397.8087581473094,-314.1256223934859,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,11,911.8000001907349,668,520.7050807568878,901.8261212717716,198.87103490452108,644,426,397.80875814730945,-335.2975844163547,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,12,806.1999998092651,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,906,275,397.8087581473093,-349.97033395055223,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,13,887.8000001907349,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,630,383,397.8087581473092,-336.1658847959072,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,14,842.6999998092651,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,922,348,397.8087581473093,-345.21257408592083,1
varun,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,15,379.7000000476837,572.3704798532389,389.08233816355187,968,347.5,922,348,397.80875814730933,-45.80027141857441,0
