Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,1,1106.5,968,347.5,572.3704798532389,305.9176618364481,637,312,397.80875814730933,-64.91125033440917,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,2,1164.5999999046326,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,911,404,397.80875814730933,-45.443837061263174,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,3,957.4000000953674,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,644,255,397.80875814730933,-45.267229004384276,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,4,1053.5,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,857,458,397.8087581473093,-58.82555760351268,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,5,929,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,696,220,397.8087581473094,-53.43417412579082,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,6,1142,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,808,487,397.8087581473094,-55.19532200947985,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,7,1115.0999999046326,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,749,196,397.8087581473094,-46.7646954369457,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,8,1085.7000000476837,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,746,503,397.8087581473094,-43.40437907365467,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,9,932.4000000953674,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,807,209,397.8087581473094,-55.322380430129954,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,10,1067.7000000476837,829.8033988749894,157.28869674096927,668,520.7050807568878,680,482,397.8087581473094,-40.2396904300545,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,11,1156.8999998569489,668,520.7050807568878,901.8261212717716,198.87103490452108,875,236,397.80875814730945,-45.80596220555345,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,12,1112.7000000476837,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,648,428,397.8087581473093,-55.86198620447917,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,13,1139.7000000476837,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,908,290,397.8087581473092,-48.910822543833206,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,14,1049.5,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,623,386,397.8087581473093,-49.10402992742187,0
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,15,1218.3999998569489,572.3704798532389,389.08233816355187,968,347.5,904,360,397.80875814730933,-64.95600709441516,1
