Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,1,1203.7999999523163,968,347.5,572.3704798532389,305.9176618364481,601,328,397.80875814730933,-30.780917513433778,1
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,2,1457.8000001907349,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,917,390,397.80875814730933,-44.06373588474149,1
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,3,1144,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,650,271,397.80875814730933,-58.46338142709093,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,4,1313.5999999046326,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,868,469,397.8087581473093,-43.29052785331392,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,5,1133.7999999523163,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,703,193,397.8087581473094,-35.705212043714596,1
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,6,1114.5,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,783,491,397.8087581473094,-61.70955625580443,1
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,7,1245.7000000476837,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,762,195,397.8087581473094,-48.489399816842756,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,8,1623.5,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,748,504,397.8087581473094,-42.40437907365467,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,9,1235.7000000476837,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,824,221,397.8087581473094,-63.5256528950337,1
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,10,1651.7999999523163,829.8033988749894,157.28869674096927,668,520.7050807568878,681,477,397.8087581473094,-45.214154361343276,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,11,1154.2999999523163,668,520.7050807568878,901.8261212717716,198.87103490452108,872,244,397.80875814730945,-54.041453917430445,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,12,1055.9000000953674,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,643,450,397.8087581473093,-37.425388737197295,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,13,921.0999999046326,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,891,275,397.8087581473092,-56.133254408168675,0
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,14,1535.5,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,598,383,397.8087581473093,-26.254668003167925,1
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,15,1124,572.3704798532389,389.08233816355187,968,347.5,922,348,397.80875814730933,-45.80027141857441,0
