Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,1,1305.2000000476837,968,347.5,572.3704798532389,305.9176618364481,624,334,397.80875814730933,-54.28209188651,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,2,1181,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,903,401,397.80875814730933,-53.979340174749225,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,3,1532.7999999523163,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,660,253,397.80875814730933,-58.12363546493532,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,4,1075.5,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,852,448,397.8087581473093,-69.23258779448823,1
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,5,1030.7999999523163,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,688,231,397.8087581473094,-57.63107904557547,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,6,1080.6000001430511,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,798,489,397.8087581473094,-57.43559752495264,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,7,1243.2000000476837,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,769,197,397.8087581473094,-51.901076854034706,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,8,1355.8999998569489,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,764,483,397.8087581473094,-63.4043790736547,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,9,1124.5,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,825,207,397.8087581473094,-49.623674793942676,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,10,1325.2000000476837,829.8033988749894,157.28869674096927,668,520.7050807568878,704,479,397.8087581473094,-52.74200623680149,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,11,730.4000000953674,668,520.7050807568878,901.8261212717716,198.87103490452108,863,224,397.80875814730945,-43.15118130056376,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,12,1008.5999999046326,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,648,441,397.8087581473093,-47.163288321813994,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,13,1028.5999999046326,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,888,283,397.8087581473092,-62.73133061952197,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,14,1735.7000000476837,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,615,383,397.8087581473093,-42.42262878018553,0
varun,S2,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,15,1134.5,572.3704798532389,389.08233816355187,968,347.5,932,344,397.80875814730933,-35.436938611821034,0
