Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,1,2195.0999999046326,968,347.5,572.3704798532389,305.9176618364481,611,311,397.80875814730933,-38.94915259156643,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,2,2127.2999999523163,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,904,400,397.80875814730933,-53.337300652829,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,3,1641.2999999523163,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,642,256,397.80875814730933,-44.03517819681543,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,4,1708.6000001430511,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,860,460,397.8087581473093,-55.25786191436277,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,5,1618.0999999046326,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,688,220,397.8087581473094,-48.73189210745105,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,6,1390.4000000953674,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,830,495,397.8087581473094,-38.93875220067143,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,7,1575.3999998569489,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,745,199,397.8087581473094,-48.867491475876065,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,8,2085.7000000476837,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,761,507,397.8087581473094,-39.40437907365466,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,9,1445,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,808,186,397.8087581473094,-32.6170739224347,1
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,10,1523.7000000476837,829.8033988749894,157.28869674096927,668,520.7050807568878,684,471,397.8087581473094,-51.91563703642633,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,11,1687.2999999523163,668,520.7050807568878,901.8261212717716,198.87103490452108,878,235,397.80875814730945,-43.2335894543011,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,12,1441.7000000476837,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,640,442,397.8087581473093,-40.548999111636014,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,13,1676,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,899,294,397.8087581473092,-58.70505117789317,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,14,1343.4000000953674,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,613,384,397.8087581473093,-40.21149875322026,0
shama,S4,C0,Non-Dominant,Mouse,Intermediate,400,50,15,0,15,1967.0999999046326,572.3704798532389,389.08233816355187,968,347.5,913,355,397.80875814730933,-55.48266771976244,0
