Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,1,1255.9000000357628,968,365,572.3704798532389,323.4176618364481,617,336,397.80875814730933,-45.700247438283455,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,2,1422.2999999523163,572.3704798532389,323.4176618364481,950.7090915285202,446.34732861516005,912,430,397.80875814730933,-41.866136092780984,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,3,1636.9000000357628,950.7090915285202,446.34732861516005,606.1966011250105,247.4429495415054,643,275,397.80875814730933,-45.65120360059984,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,4,1283.699999988079,606.1966011250105,247.4429495415054,901.8261212717716,513.6289650954789,876,485,397.8087581473093,-38.34906515903301,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,5,1393.8999999761581,901.8261212717716,513.6289650954789,667.9999999999999,191.79491924311233,681,231,397.8087581473094,-39.35878487796662,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,6,1293.800000011921,667.9999999999999,191.79491924311233,829.8033988749895,555.2113032590307,809,521,397.8087581473094,-39.715085315301124,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,7,1259.300000011921,829.8033988749895,555.2113032590307,747.0943073464693,166.09562092634533,755,217,397.8087581473094,-51.43568218442061,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,8,1541.800000011921,747.0943073464693,166.09562092634533,747.0943073464692,563.9043790736547,748,525,397.8087581473094,-38.90437907365466,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,9,1507.800000011921,747.0943073464692,563.9043790736547,829.8033988749894,174.78869674096927,813,200,397.8087581473094,-28.153998865777552,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,10,1338.3999999761581,829.8033988749894,174.78869674096927,668,538.2050807568878,682,496,397.8087581473094,-44.2505728179552,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,11,1405.6000000238419,668,538.2050807568878,901.8261212717716,216.37103490452108,875,246,397.80875814730945,-39.73833474774136,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,12,1374.7999999523163,901.8261212717716,216.37103490452108,606.1966011250106,482.55705045849464,638,458,397.8087581473093,-40.066405370219485,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,13,1346.5,606.1966011250106,482.55705045849464,950.7090915285202,283.65267138484,908,306,397.8087581473092,-48.16082254383322,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,14,1526.800000011921,950.7090915285202,283.65267138484,572.3704798532389,406.58233816355187,607,391,397.8087581473093,-37.749838096386284,0
Kishore,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,15,1190.4000000357628,572.3704798532389,406.58233816355187,968,365,933,363,397.80875814730933,-34.59920941135421,0
