Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,1,1434.3999999761581,968,365,572.3704798532389,323.4176618364481,603,335,397.80875814730933,-31.672412439859954,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,2,1336.1000000238419,572.3704798532389,323.4176618364481,950.7090915285202,446.34732861516005,906,433,397.80875814730933,-46.64542420742705,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,3,1077.8999999761581,950.7090915285202,446.34732861516005,606.1966011250105,247.4429495415054,649,264,397.80875814730933,-45.34735602330649,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,4,1353.6000000238419,606.1966011250105,247.4429495415054,901.8261212717716,513.6289650954789,880,477,397.8087581473093,-40.72953070799431,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,5,1365,901.8261212717716,513.6289650954789,667.9999999999999,191.79491924311233,692,219,397.8087581473094,-36.1162187206844,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,6,1484,667.9999999999999,191.79491924311233,829.8033988749895,555.2113032590307,815,517,397.8087581473094,-40.928847287416716,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,7,1660.199999988079,829.8033988749895,555.2113032590307,747.0943073464693,166.09562092634533,752,193,397.8087581473094,-27.336404694355895,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,8,1449.199999988079,747.0943073464693,166.09562092634533,747.0943073464692,563.9043790736547,740,516,397.8087581473094,-47.90437907365469,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,9,1803.699999988079,747.0943073464692,563.9043790736547,829.8033988749894,174.78869674096927,808,213,397.8087581473094,-41.90947612940583,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,10,1470.800000011921,829.8033988749894,174.78869674096927,668,538.2050807568878,684,501,397.8087581473094,-40.49631881589382,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,11,1269.4000000357628,668,538.2050807568878,901.8261212717716,216.37103490452108,874,243,397.80875814730945,-37.89906901690897,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,12,1472.0999999642372,901.8261212717716,216.37103490452108,606.1966011250106,482.55705045849464,639,457,397.8087581473093,-41.478680802055734,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,13,1261.300000011921,606.1966011250106,482.55705045849464,950.7090915285202,283.65267138484,917,289,397.8087581473092,-31.866593909773258,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,14,1362.199999988079,950.7090915285202,283.65267138484,572.3704798532389,406.58233816355187,607,389,397.8087581473093,-38.36787208513617,0
Kishore,S0,C2,Dominant,Touchpad,Intermediate,400,50,15,0,15,1793,572.3704798532389,406.58233816355187,968,365,931,358,397.80875814730933,-36.06561088575253,0
