Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,1,1565.9000000357628,968,365,572.3704798532389,323.4176618364481,600,332,397.80875814730933,-28.375261363952237,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,2,1866.5999999642372,572.3704798532389,323.4176618364481,950.7090915285202,446.34732861516005,921,438,397.80875814730933,-30.83449149112499,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,3,1696.5,950.7090915285202,446.34732861516005,606.1966011250105,247.4429495415054,632,273,397.80875814730933,-35.124924158971,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,4,1694.5,606.1966011250105,247.4429495415054,901.8261212717716,513.6289650954789,883,481,397.8087581473093,-35.823573806126724,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,5,1556.2000000476837,901.8261212717716,513.6289650954789,667.9999999999999,191.79491924311233,680,233,397.8087581473094,-40.389033614423994,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,6,1578.699999988079,667.9999999999999,191.79491924311233,829.8033988749895,555.2113032590307,824,511,397.8087581473094,-42.749490245590145,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,7,1471.800000011921,829.8033988749895,555.2113032590307,747.0943073464693,166.09562092634533,755,209,397.8087581473094,-43.610501378550104,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,8,1600.0999999642372,747.0943073464693,166.09562092634533,747.0943073464692,563.9043790736547,748,513,397.8087581473094,-50.90437907365468,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,9,1313.800000011921,747.0943073464692,563.9043790736547,829.8033988749894,174.78869674096927,813,213,397.8087581473094,-40.86991767531702,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,10,1242.5,829.8033988749894,174.78869674096927,668,538.2050807568878,682,501,397.8087581473094,-39.68284552974221,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,11,1366.300000011921,668,538.2050807568878,901.8261212717716,216.37103490452108,886,247,397.80875814730945,-34.08171396689905,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,12,1514.699999988079,901.8261212717716,216.37103490452108,606.1966011250106,482.55705045849464,644,454,397.8087581473093,-47.20179674851927,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,13,1519.800000011921,606.1966011250106,482.55705045849464,950.7090915285202,283.65267138484,905,295,397.8087581473092,-45.25889875518652,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,14,1412.199999988079,950.7090915285202,283.65267138484,572.3704798532389,406.58233816355187,604,403,397.8087581473093,-31.188464615001426,0
Kishore,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,15,1564.199999988079,572.3704798532389,406.58233816355187,968,365,922,361,397.80875814730933,-45.329893333869954,0
