Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,1,965,968,347.5,572.3704798532389,305.9176618364481,611,324,397.80875814730933,-40.30802261404591,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,2,991.5,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,907,402,397.80875814730933,-49.86609711519367,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,3,753.5999999046326,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,654,267,397.80875814730933,-59.927483042228644,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,4,792,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,876,448,397.8087581473093,-51.39711198303079,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,5,803.7000000476837,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,691,222,397.8087581473094,-52.11328185307834,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,6,711.1000001430511,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,812,480,397.8087581473094,-59.963193640674845,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,7,726.5999999046326,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,752,198,397.8087581473094,-49.344725710866605,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,8,821.7999999523163,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,766,499,397.8087581473094,-47.404379073654674,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,9,757.9000000953674,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,798,200,397.8087581473094,-48.39025724088554,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,10,933.5999999046326,829.8033988749894,157.28869674096927,668,520.7050807568878,707,473,397.8087581473094,-59.44348891188451,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,11,853.2999999523163,668,520.7050807568878,901.8261212717716,198.87103490452108,868,235,397.80875814730945,-49.111441977225816,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,12,928.4000000953674,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,660,430,397.8087581473093,-63.4414628974902,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,13,841.2000000476837,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,915,303,397.8087581473092,-49.34864471734215,1
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,14,965.3999998569489,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,622,384,397.8087581473093,-48.771007399876616,0
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,15,813.5,572.3704798532389,389.08233816355187,968,347.5,925,349,397.80875814730933,-42.921234195737256,0
