Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,1,658.5999999046326,968,347.5,572.3704798532389,305.9176618364481,608,307,397.80875814730933,-35.54747305239097,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,2,665.4000000953674,572.3704798532389,305.9176618364481,950.7090915285202,428.84732861516005,936,391,397.80875814730933,-25.68464508075866,1
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,3,619,950.7090915285202,428.84732861516005,606.1966011250105,229.9429495415054,634,274,397.80875814730933,-46.10697496653989,1
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,4,587.2999999523163,606.1966011250105,229.9429495415054,901.8261212717716,496.12896509547886,869,445,397.8087581473093,-58.60651758044909,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,5,654.7000000476837,901.8261212717716,496.12896509547886,667.9999999999999,174.29491924311233,694,220,397.8087581473094,-52.258603621205886,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,6,618.3999998569489,667.9999999999999,174.29491924311233,829.8033988749895,537.7113032590307,833,478,397.8087581473094,-53.24881505136821,1
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,7,540.3000001907349,829.8033988749895,537.7113032590307,747.0943073464693,148.59562092634533,764,215,397.8087581473094,-68.46817521315437,1
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,8,538.5,747.0943073464693,148.59562092634533,747.0943073464692,546.4043790736547,752,485,397.8087581473094,-61.40437907365469,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,9,696.5,747.0943073464692,546.4043790736547,829.8033988749894,157.28869674096927,815,206,397.8087581473094,-50.724644101386495,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,10,513.8999998569489,829.8033988749894,157.28869674096927,668,520.7050807568878,702,483,397.8087581473094,-48.27435112007947,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,11,706,668,520.7050807568878,901.8261212717716,198.87103490452108,866,230,397.80875814730945,-46.241927509936026,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,12,687.9000000953674,901.8261212717716,198.87103490452108,606.1966011250106,465.05705045849464,637,433,397.8087581473093,-44.34174009243357,0
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,13,761,606.1966011250106,465.05705045849464,950.7090915285202,266.15267138484,925,280,397.8087581473092,-29.188390679497736,1
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,14,656.3999998569489,950.7090915285202,266.15267138484,572.3704798532389,389.08233816355187,604,402,397.8087581473093,-26.089684207814823,1
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,15,603.3000001907349,572.3704798532389,389.08233816355187,968,347.5,900,353,397.80875814730933,-68.20239543301466,1
