Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Click Number,Completion Time (ms),Source X,Source Y,Target X,Target Y,Click X,Click Y,Source-Target Distance,dx,Incorrect
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,1,945.3999999761581,968,364,572.3704798532389,322.4176618364481,606,331,397.80875814730933,-34.342392736161834,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,2,900.7000000476837,572.3704798532389,322.4176618364481,950.7090915285202,445.34732861516005,924,423,397.80875814730933,-32.3075598634888,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,3,1013.3999999761581,950.7090915285202,445.34732861516005,606.1966011250105,246.4429495415054,636,271,397.80875814730933,-38.089025774108784,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,4,948.3000000119209,606.1966011250105,246.4429495415054,901.8261212717716,512.6289650954789,869,475,397.8087581473093,-49.573254394604525,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,5,867.8000000119209,901.8261212717716,512.6289650954789,667.9999999999999,190.79491924311233,682,221,397.8087581473094,-32.665417180884454,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,6,884.1999999880791,667.9999999999999,190.79491924311233,829.8033988749895,554.2113032590307,813,508,397.8087581473094,-49.05068423470919,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,7,880.0999999642372,829.8033988749895,554.2113032590307,747.0943073464693,165.09562092634533,750,209,397.8087581473094,-43.549090525195126,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,8,820.1000000238419,747.0943073464693,165.09562092634533,747.0943073464692,562.9043790736547,756,522,397.8087581473094,-40.90437907365469,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,9,827.8999999761581,747.0943073464692,562.9043790736547,829.8033988749894,173.78869674096927,817,214,397.8087581473094,-41.99456611351359,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,10,916.4000000357628,829.8033988749894,173.78869674096927,668,537.2050807568878,683,504,397.8087581473094,-36.435400342247604,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,11,861.5999999642372,668,537.2050807568878,901.8261212717716,215.37103490452108,884,238,397.80875814730945,-28.785148516484508,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,12,896.1000000238419,901.8261212717716,215.37103490452108,606.1966011250106,481.55705045849464,632,457,397.8087581473093,-35.60753641735513,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,13,969,606.1966011250106,481.55705045849464,950.7090915285202,282.65267138484,916,302,397.8087581473092,-39.732619313557734,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,14,939,950.7090915285202,282.65267138484,572.3704798532389,405.58233816355187,606,384,397.8087581473093,-38.652883546340796,0
Kishore,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,15,963.8000000119209,572.3704798532389,405.58233816355187,968,364,937,364,397.80875814730933,-30.830178756416473,0
